id,symptoms,preferences,iso_e_super,hedione,galaxolide,ambroxan,linalool,limonene,geraniol,vanillin,ethanol
289,,"woody,floral,sweet",0.06492285545653749,0.07683275184405337,0.021748691092687924,0.05006598924175607,0.04747578471045544,0.058898015450617895,0.08107180182604179,0.10008249210228996,0.49890161827556
290,"headache,skin","floral,citrus,sweet",0.017772681403900866,0.0703735122964896,0.03430846903254177,0.11825549265710883,0.048656201089901076,0.03342342482186778,0.024710702810172798,0.044590290112619065,0.6079092257753982
291,"breathing,headache,sinus","fresh,citrus",0.05427365740368178,0.09847163761320657,0.06055287970694299,0.0382166550545343,0.08636631025804041,0.07492864326792906,0.06583216585753178,0.05299788085623391,0.4683601699818993
292,breathing,"fresh,sweet,woody",0.022439805346589545,0.03693493012018588,0.025562067643803546,0.04653824696149707,0.079957740062602,0.03783436687300401,0.04736187173469402,0.009736363093641533,0.6936346081639825
293,"nausea,skin,sinus",woody,0.06935723282824706,0.07660972909602,0.08560236545729638,0.054413802119689776,0.04386941006636349,0.0396958252401165,0.05054998149394004,0.08742344783825588,0.4924782058600708
294,,woody,0.09055866023833246,0.03634474837588015,0.10951765454106173,0.10313378673417363,0.03283323800817043,0.0812802961590152,0.02016261157693632,0.0357512755124965,0.4904177288539335
295,nausea,"floral,fresh",0.11737832533707908,0.01880042914326788,0.07732484891809134,0.0225420800344129,0.09303879646955893,0.060238012062899214,0.013564702774562022,0.03634101150804691,0.5607717937520817
296,"nausea,headache,sinus","floral,citrus,fresh",0.10475696939851502,0.049410473754970895,0.03404749750080335,0.04727522376031232,0.10130233805770276,0.07948806189032896,0.10213866794268474,0.01887906546526147,0.4627017022294204
297,"headache,breathing,skin",floral,0.03173312994672326,0.09144649426563539,0.0921729296796548,0.069288788253289,0.08753097690116082,0.02595424939828108,0.050311621874298426,0.07181163355390666,0.4797501761270506
298,"nausea,sinus","fresh,sweet",0.030149124371195983,0.07561525212349589,0.02335617518736561,0.08054264121901966,0.08603626920839166,0.08645100294628155,0.04933338523835364,0.058440986552521085,0.5100751631533749
299,sinus,"floral,fresh",0.09639770479557368,0.019490682654638256,0.018324066670106547,0.033623767782683944,0.033578045273513255,0.09314225667733447,0.11187219180219693,0.053286502750266626,0.5402847815936862
300,,"sweet,citrus",0.09563575034775491,0.020273453257230303,0.08158284062443986,0.012638411240932445,0.0997112833700829,0.09293329603865123,0.02709779876060142,0.030730762844034868,0.5393964035162719
301,,"citrus,woody",0.0969400172554577,0.0636854006141897,0.0872529742153078,0.11083945328745932,0.07870605840536213,0.056101379785188844,0.025703827801060734,0.012990744658996316,0.46778014397697737
302,"sinus,headache","fresh,floral,citrus",0.1084007292853817,0.055481945892885055,0.07091623394677456,0.04229301873513736,0.042822057983722885,0.08175781143065225,0.026503915514062185,0.05431383425310727,0.5175104529582767
303,"sinus,skin,nausea","fresh,floral,citrus",0.07546622169213595,0.05870329835280189,0.0341540376344403,0.03975368059840456,0.10929816015802271,0.05266665272499446,0.014051797328927028,0.04764516714190388,0.5682609843683692
304,"skin,sinus",woody,0.05629036048194226,0.07113803333152736,0.08653609424274836,0.06629554331044189,0.04837343337402475,0.06723565143114331,0.08079554960333177,0.07294994596082041,0.45038538826401997
305,"sinus,nausea",floral,0.062153178983562034,0.057218161001715756,0.08501693899167212,0.03276832369921644,0.1076263418622524,0.07754678944238695,0.03511599111130843,0.06321006390169784,0.47934421100618807
306,"headache,skin","citrus,floral",0.03363861014105889,0.03824944909796303,0.06262924937807073,0.07199778576521214,0.05218881794281067,0.04684179921442926,0.0581499364230603,0.06142627848625585,0.5748780735511391
307,,floral,0.02951931437299489,0.03578090589643687,0.01255991028038835,0.10241666840508357,0.08865278929264853,0.08221522475843482,0.10316983126912614,0.03811809195085019,0.5075672637740366
308,"breathing,headache",fresh,0.09565605800691863,0.055188473997240126,0.09069652043438003,0.07603902722342402,0.031781505067449464,0.035332402462638746,0.07303109866049719,0.05900989562746834,0.48326501851998344
309,sinus,"sweet,woody",0.025092563985318686,0.038633978198497315,0.07196748956127129,0.019771122369510265,0.1000539420349968,0.08519637942933363,0.09619020912957343,0.02853656270117956,0.534557752590319
310,breathing,"sweet,woody",0.03517458986737257,0.047703690215258464,0.06199768507816159,0.07865783988277819,0.09643357732923233,0.07609600931819145,0.08410103171725143,0.054891859240726565,0.46494371735102735
311,sinus,"sweet,floral",0.102428423085354,0.018730526673219564,0.04623250383214657,0.07734782484221488,0.099779303267583,0.09896415327943756,0.015186765217790632,0.07232756643334472,0.46900293336890914
312,"nausea,breathing,headache",woody,0.06080892455812911,0.02158339299782456,0.06839379479417768,0.05146875014876227,0.06771283405879908,0.040823105508512494,0.0578238703683181,0.025540641387498002,0.6058446861779787
313,breathing,"fresh,woody,floral",0.050568047319398304,0.033481558474544926,0.08664430978740043,0.025245422791453125,0.05296571932673878,0.08755485885390225,0.09660838100655643,0.09551642110317157,0.47141528133683414
314,"sinus,breathing","sweet,woody,fresh",0.02415215439656955,0.07059504044274856,0.10252880461029061,0.04636592774260211,0.04985116295748157,0.013445604553739337,0.08111078361646885,0.03968616214654417,0.5722643595335551
315,"breathing,nausea",fresh,0.029237707901897326,0.10053599103803258,0.10215306151107306,0.06452306454960201,0.04527007303590643,0.01927237920283582,0.03931668914857918,0.013295415738619091,0.5863956178734545
316,"headache,skin",floral,0.0929478476502837,0.06184991424597013,0.010582965905547326,0.020286707913881385,0.06811567554526672,0.07607135024362667,0.10220473852403122,0.047877816731984164,0.5200629832394087
317,sinus,sweet,0.09898793992691103,0.03371900681142037,0.05408581491070868,0.0534402434396685,0.031068984182277236,0.10789849863930488,0.021365229421687972,0.1048996210846851,0.49453466158333614
318,,"fresh,floral,citrus",0.03314133488178609,0.02160218137894137,0.09216588161923384,0.07190406550636917,0.02149209453080692,0.06782647601239798,0.10891519488818838,0.053396252134800364,0.5295565190474759
319,"nausea,headache","floral,fresh,citrus",0.008134685192565242,0.08740042104794557,0.016514120467729126,0.028052897026503733,0.09062043945612108,0.08177035113607786,0.05349177405869532,0.10125404936576007,0.532761262248602
320,"breathing,sinus,skin",woody,0.015490910924125125,0.012813104405978108,0.042732474721175424,0.04485375922683107,0.08622041872812355,0.042771948098797766,0.10254733791541414,0.11697662404039015,0.5355934219391646
321,"nausea,headache","fresh,citrus",0.03331061682531517,0.0725281038756214,0.08012613393147358,0.10850884387269531,0.025941956566665085,0.03217884624975536,0.07138152917786289,0.02429741285296799,0.5517265566476433
322,"headache,skin","sweet,citrus,fresh",0.0760355418550466,0.0869576575490127,0.05122548954980083,0.09064705730626248,0.06361392050270559,0.08658775961745892,0.09704799440401085,0.0300403264229275,0.4178442527927746
323,,"floral,sweet",0.022503932870282427,0.09191642005218899,0.011025435120794031,0.07252404780745798,0.06474618796556342,0.04965360036485001,0.06687931481505602,0.08130508358802273,0.5394459774157844
324,,"sweet,citrus,fresh",0.032017466633823585,0.08431461874568068,0.08148936132423223,0.06467684063193425,0.0485380985365513,0.10092303816468144,0.03652029090473696,0.06551430712849299,0.48600597792986655
325,,floral,0.04585041520898475,0.0768113171477607,0.08495723770132303,0.08230555173873773,0.06077489271595386,0.08259430089900792,0.06841330992160188,0.07686387713930691,0.4214290975273232
326,,"citrus,woody,sweet",0.02331181018719035,0.010517732531359883,0.09204678353960638,0.0482213115274227,0.07750202661392283,0.04721406044428434,0.10236167569313454,0.05686352920144963,0.5419610702616294
327,,"sweet,woody,floral",0.028344096822012214,0.05621275066100215,0.08994783170933242,0.09139654613830951,0.02740773192601161,0.07307206109557114,0.015417497351661504,0.06697693778457711,0.5512245465115223
328,nausea,"floral,fresh,sweet",0.07525234750543103,0.02342288584798722,0.10569379397980982,0.05984285584860403,0.09702064732350987,0.02844616395668772,0.031066141351412013,0.042896585461777804,0.5363585787247805
329,"skin,breathing","fresh,sweet",0.09977131898501923,0.03582405128771714,0.06462099456855849,0.08962873085359849,0.010390739412529326,0.0552819119017608,0.07132141931407085,0.09215671058908226,0.48100412308766344
330,"nausea,breathing","woody,fresh",0.08239744244289404,0.05223160964869286,0.08449781551670273,0.07308677557417073,0.07683770796299864,0.03353086423619501,0.1010789291768095,0.05581184157493943,0.440527013866597
331,,"fresh,woody,sweet",0.03833224279178959,0.06224631157008625,0.039264894430491804,0.09612511754912059,0.07613750169152315,0.016743323761758456,0.0843939231510217,0.008388552585538384,0.5783681324686701
332,"headache,sinus",sweet,0.04406518003835975,0.07852049313125785,0.07158276656410302,0.04934990069981351,0.06293096786679803,0.06554808845378586,0.013466534532168412,0.0736521639080459,0.5408839048056677
333,"sinus,breathing,nausea",citrus,0.00975101806172313,0.05808310587703931,0.054770251035941846,0.05541385085726663,0.03658300972613871,0.08876201917149235,0.11411108559614747,0.0732695219513911,0.5092561377228594
334,,sweet,0.04103578951616306,0.011639491591466553,0.0675991732379277,0.04506301107289568,0.02947713856684413,0.0856281245129246,0.031648614925732885,0.10541988351852591,0.5824887730575194
335,,citrus,0.0654901069518073,0.07054221519037342,0.08831666094570932,0.09074353511771151,0.08694193866156986,0.013499370378537375,0.03845283518704193,0.0567101621910795,0.48930317537616974
336,"breathing,skin","citrus,sweet",0.0109041748179048,0.034737884964650946,0.1044066654758099,0.05033723807801406,0.03797147947435072,0.03105381948484895,0.08752373897292494,0.0868898034290272,0.5561751953024685
337,"skin,sinus,headache","floral,sweet",0.011348039312958389,0.011299034297883481,0.059749695750010635,0.04405517760277388,0.07299358733715981,0.09194795177249641,0.1025233904036714,0.014597873157093415,0.5914852503659527
338,"sinus,breathing","woody,sweet",0.09608029480487962,0.0970787437422251,0.03417962266133373,0.07735033372534136,0.035927866431743324,0.0562595910550286,0.08092901213915057,0.025533123723691854,0.4966614117166058
339,,"citrus,floral",0.0912790697970023,0.09531884000783371,0.06492704800567062,0.02105834160803857,0.06986708434599706,0.09908450656436066,0.07980237293364952,0.06380598119918197,0.41485675553826556
340,"sinus,breathing,nausea",citrus,0.04852707985063395,0.08623345884535821,0.060847271931122625,0.09144945632424434,0.028573278083260174,0.08128002359108209,0.054895020167093855,0.05189150167413972,0.49630290953306494
341,,"woody,fresh,citrus",0.06356145471266439,0.0480322081321279,0.05678486614455169,0.10004487339340053,0.09318311850547642,0.09899888433181668,0.07469530039391412,0.06289164524513459,0.40180764914091366
342,,"citrus,woody",0.0943102307357842,0.08825388831482898,0.032245597093273286,0.09709271644378889,0.06231026937215454,0.09105058255840737,0.019753680199740886,0.035531216662595434,0.47945181861942643
343,headache,"sweet,woody,floral",0.029072362119959505,0.07620619048135019,0.03858719070112188,0.033356518129794586,0.021261386932523267,0.04655916193478702,0.09810868496273428,0.07138313784400227,0.585465366893727
344,"nausea,skin","citrus,woody",0.09720194143130158,0.019026968864959606,0.06509197098087018,0.04797848016780614,0.05571102680294489,0.09798901961269886,0.08886667944918271,0.028626616813471662,0.4995072958767644
345,"headache,breathing","citrus,sweet",0.10364624460821004,0.015253805261305636,0.0807786196944659,0.07626362564084047,0.04663126156714945,0.013226646969033747,0.02439074244393627,0.039188152346901726,0.6006209014681567
346,"sinus,breathing","fresh,citrus,woody",0.08139409176575788,0.028357425010933034,0.08515890561038919,0.10992802173514614,0.10666192393004073,0.02068020815157447,0.06634195626233384,0.024102085024035234,0.4773753825097895
347,"skin,headache","citrus,floral,sweet",0.04280822614296095,0.10573594316317038,0.06884777589478794,0.08869029856661383,0.06675727627357984,0.02052205519875435,0.05771595816830175,0.02819337503150684,0.5207290915603241
348,"nausea,skin",floral,0.010394089820365618,0.05188162715466417,0.011392815441440694,0.10062661264336263,0.03820042593646947,0.041988108957509214,0.11304425161654649,0.11192183819232258,0.5205502302373192
349,"breathing,nausea","woody,floral,citrus",0.0363869202931964,0.1017905437607165,0.06968221443869077,0.04686890980259621,0.08266939000536846,0.02981370142483506,0.0984317864357125,0.0754804646034037,0.45887606923548035
350,"sinus,skin,headache",fresh,0.03341412565107608,0.08841252155167881,0.09353307959673743,0.0807106466899055,0.04477039067291625,0.030450689492057495,0.07756720170548403,0.01893125177658885,0.5322100928635556
351,,woody,0.08257815463311427,0.10812350507937346,0.06501829595655118,0.08857471939048113,0.00887959131589739,0.028793220732981895,0.046680892937715886,0.029611225759514453,0.5417403941943703
352,"breathing,headache","citrus,fresh",0.09538645757953698,0.036653953320705514,0.0688766036364798,0.00731331877284429,0.09720528120628096,0.10205211953931809,0.10368852074350779,0.05367743380219993,0.4351463113991267
353,,"sweet,woody,citrus",0.053167760449367614,0.07879187331763375,0.0886716488004528,0.06746903198750534,0.008569087070416238,0.050568683238050006,0.09680312571116158,0.012091140863965373,0.5438676485614473
354,breathing,"citrus,floral,woody",0.02550686196739157,0.06204403762938733,0.06493791048914654,0.09074482276222957,0.01299870288071938,0.09490410669443415,0.04626715061503021,0.0863287464297331,0.5162676605319282
355,nausea,fresh,0.02620074014282615,0.07122055747084192,0.0302916974260048,0.01641095194564394,0.034201387442920825,0.10657444404917467,0.045614707811771286,0.10660717297434498,0.5628783407364715
356,breathing,floral,0.0130611445107784,0.09572804292689366,0.01365307283393848,0.07934303000548158,0.10316712897674458,0.08115083350724879,0.03655137554734657,0.009208129275852319,0.5681372424157156
357,,"floral,sweet",0.08968496868590144,0.0752300413091873,0.03259179439561976,0.08784435283468596,0.07815346119015296,0.08869299245308436,0.08498429595931245,0.08544124471437865,0.37737684845767716
358,"headache,breathing,skin","fresh,woody,citrus",0.02278286962440115,0.038091886376058835,0.06537229012119732,0.10266595706129161,0.06305781700079544,0.08401173460121476,0.03557148743439034,0.054658518045924455,0.5337874397347261
359,"nausea,sinus,breathing","fresh,floral",0.011523491336977634,0.03797315967565797,0.08123982701417058,0.06915876523240648,0.07145315267081041,0.01588081520627296,0.01732071701658672,0.023845786220500653,0.6716042856266166
360,"sinus,headache,nausea","woody,fresh",0.07700699635716363,0.06841537131207212,0.08693185426872534,0.0675300213565074,0.012608547334504132,0.08458333703507001,0.06129540779809545,0.051124735119962565,0.4905037294178993
361,"breathing,headache",fresh,0.10490890096598698,0.06400348256412412,0.013943146014067624,0.11037177986834823,0.020329056738909838,0.0721576286616641,0.014405193038213927,0.02279329873351221,0.577087513415173
362,,citrus,0.0439426635764581,0.032939659427761364,0.08677176763281326,0.025737143644197862,0.04370268382112333,0.0641882263998606,0.07774389288333478,0.10692520915742426,0.5180487534570264
363,"skin,sinus",citrus,0.008623609195863394,0.07348539829600952,0.026784194141533876,0.09117897805698945,0.00954281592622802,0.06542386033728781,0.047285246242327286,0.062246456833350325,0.6154294409704103
364,breathing,"fresh,floral",0.013500036063593502,0.06149644054882469,0.09983698159764028,0.009825922152781373,0.06175483776170116,0.04680512605301913,0.07012074655523481,0.09207382996442466,0.5445860793027804
365,breathing,floral,0.0438895782466353,0.0719877095164607,0.04833184006368168,0.03533084654612905,0.09772478183565908,0.06038239310347991,0.08732125065937255,0.03134749463892362,0.523684105389658
366,"headache,breathing","sweet,fresh",0.07659556955380782,0.04915078499524935,0.07223237551568433,0.07075072780447252,0.09132840159559613,0.08685433543599423,0.05616108510187093,0.07025981781680436,0.42666690218052034
367,"breathing,nausea","woody,sweet",0.010808804591568084,0.08341331291514316,0.10058705731842082,0.014045529582974753,0.1088378172572935,0.03897812813438387,0.023160558304387093,0.10984546234079202,0.5103233295550368
368,"headache,nausea,breathing","floral,woody,sweet",0.11206041974933616,0.02082275980794498,0.03559315199458206,0.02126707630098304,0.009487271111938866,0.10249672160447389,0.10318758124481217,0.04180109426655093,0.5532839239193779
369,"nausea,headache,sinus","floral,citrus",0.0388872085833091,0.09251274662351162,0.04372466719899787,0.08541185596418932,0.027267593481627807,0.06454946387082285,0.07344292523547659,0.07255793885093002,0.5016456001911348
370,"headache,sinus,skin","woody,fresh,citrus",0.10157894098019828,0.07242460558821022,0.08572979031322357,0.08637194150169449,0.0521827458261432,0.10046802950388202,0.008569290352328306,0.05016772231502122,0.44250693361929866
371,headache,"fresh,floral",0.03614899141069677,0.04439295515618965,0.08671741896752941,0.0876674692214262,0.09468569765137441,0.01598738027596562,0.03716276980942185,0.1091726653236124,0.4880646521837837
372,,"citrus,sweet",0.07435730742263419,0.07955383699568606,0.07160480073719522,0.07032548021236035,0.07753888916251032,0.01594814575343789,0.021380506580534784,0.10194856009017716,0.487342473045464
373,,sweet,0.06776665814212365,0.029166965937189142,0.0856843285538522,0.04302342112654209,0.09760081141721509,0.05563169262045954,0.0980690846154473,0.06828293981150305,0.45477409777566785
374,"breathing,nausea","fresh,citrus,floral",0.1052432097547766,0.018248122857597585,0.019730084476667208,0.09744157712897639,0.09409876882078058,0.057660074921593904,0.03612495813187149,0.04286158676185157,0.5285916171458848
375,"sinus,breathing,skin",sweet,0.0680994472821128,0.03258309873665559,0.06160494274733856,0.029276148235516563,0.09065722044644321,0.09583604906201398,0.05009177202852629,0.08681028380029253,0.48504103766110046
376,nausea,"sweet,citrus",0.040453469792678956,0.07536161390137358,0.01056011815492391,0.10231416054719877,0.10704613142670831,0.021575803406491328,0.07315629833763639,0.1071687152052855,0.46236368922770327
377,,"woody,floral,sweet",0.055352532469402214,0.05494635511398047,0.009006097867969418,0.01941891103606485,0.11485277275585228,0.07719962390152843,0.046706170724544575,0.02582386890279508,0.5966936672278627
378,,woody,0.06417346051535154,0.0734321404275603,0.07484975492171252,0.04121610421341459,0.06127129717787706,0.05368961647217095,0.053072877934291426,0.022589478438364712,0.555705269899257
379,"nausea,headache",fresh,0.061119217306920784,0.05770913113444203,0.07241470659452538,0.010152082831026471,0.06463308103470884,0.07638377859276514,0.0332915358205402,0.08805628316099727,0.5362401835240739
380,sinus,"floral,sweet,citrus",0.058196153015901066,0.05832685439649816,0.09783759588792157,0.02103230436873703,0.09108693293201435,0.09688645231633192,0.03840449733330361,0.04925599693877802,0.4889732128105142
381,,"citrus,floral,fresh",0.04301084569210919,0.11251973672510676,0.027788834532318403,0.1128645105271071,0.017982524990105043,0.018575845413281097,0.08214204808713034,0.07948561553132585,0.5056300385015163
382,,sweet,0.038164775266130865,0.08859064235562927,0.08751842001356026,0.07777543777947189,0.08672598837464132,0.03102069467264895,0.039285561847531576,0.08880891151534458,0.4621095681750413
383,,floral,0.007743377211562024,0.09439347921555136,0.07838585826208136,0.07081501746579223,0.08778500671067155,0.05226287570316012,0.0737691071942725,0.09027927460724512,0.4445660036296637
384,sinus,"woody,fresh,citrus",0.06288906780051765,0.09165600822568491,0.022428445872935934,0.11527334373079821,0.026824807288408813,0.0401062402733549,0.032517624624362126,0.09437017375339918,0.5139342884305382
385,"sinus,breathing,headache","woody,floral,citrus",0.03892473796730054,0.05465007221589784,0.08388626028006506,0.053347168810583684,0.05159453686734549,0.09005204324263352,0.07170379901227895,0.02348934861580392,0.532352032988091
386,"nausea,breathing",citrus,0.009178219582749433,0.020659331400987822,0.01927506587163845,0.07547250143480018,0.08164586978168406,0.10567174346145863,0.03200607878200943,0.08941115628708196,0.5666800333975901
387,sinus,"sweet,fresh,floral",0.0800181790507615,0.08686815337773228,0.08970593047357833,0.08587030003085254,0.01024528795448372,0.07791019011384802,0.07999565933742205,0.04247539746758368,0.4469109021937379
388,skin,"citrus,fresh,sweet",0.10559873666361158,0.10067386262478122,0.012145653156632899,0.046907611613972076,0.0688222828344603,0.054003689845236236,0.06657788675648543,0.08054333287716373,0.46472694362765654
389,"skin,headache,breathing","sweet,woody,fresh",0.010719426802709145,0.09083590142288563,0.05940411210755041,0.08616626819587907,0.09356610241102113,0.07704776011907895,0.03132869703519891,0.024913173042937307,0.5260185588627395
390,"headache,sinus,breathing","woody,citrus",0.025093223820255698,0.06965801076057106,0.03127877633542847,0.10723582143687645,0.04382332095848724,0.0676390024027053,0.09262063627584119,0.024034131251350347,0.5386170767584841
391,,sweet,0.014130227098321459,0.060176779730749676,0.10090113849121754,0.05065586707610405,0.02141286929498369,0.03494480780041961,0.06448506604637493,0.07389064130577844,0.5794026031560506
392,"skin,nausea,sinus",floral,0.05988204907464609,0.027820287820716987,0.10790818783689113,0.07476909133830581,0.019404240469219992,0.05178956545517491,0.05140785613340105,0.03194714380100393,0.57507157807064
393,,fresh,0.08104465025880095,0.014660951922474888,0.10651078550613925,0.01850737502311396,0.03034888158429877,0.0967941326611263,0.09288264013118071,0.017566806970949467,0.5416837759419157
394,"breathing,sinus","fresh,woody",0.03902737755901742,0.029018811709080154,0.016524046047137895,0.06934935279328466,0.032630100534634575,0.10126537374991083,0.09135024267619891,0.04761634234497766,0.5732183525857578
395,,"floral,fresh",0.010476294234431218,0.09765444565113961,0.05587613554363267,0.008132490816589254,0.016084200759268034,0.05164682095067888,0.11079249585327418,0.056931675610344123,0.5924054405806422
396,breathing,"citrus,woody",0.09199226165844306,0.041847881018010784,0.023241762370268995,0.06567226505769395,0.0759705253977991,0.08165594186654916,0.10950740022545956,0.038078156326240634,0.47203380607953477
397,,"citrus,floral,sweet",0.02971837999690201,0.12602846247863933,0.061097312694660434,0.019088661644571903,0.10227543957248499,0.04978817293291622,0.0251627935149082,0.05056790260852632,0.5362728745563907
398,breathing,"sweet,floral",0.01650598457644919,0.1027483079034369,0.07706208602514246,0.0718721753806478,0.01700357469343551,0.10517081847269724,0.07188041983039466,0.02559931226270436,0.5121573208550919
399,sinus,fresh,0.026659611333846783,0.08113215982843265,0.10191932017668988,0.031844224085397436,0.025227094893299544,0.10848826369267649,0.015949814621561902,0.09998144053283299,0.5087980708352623
400,"sinus,headache,nausea",fresh,0.07065639315869728,0.018326611289088277,0.013679279643783964,0.04730057460347608,0.027211077103885397,0.07757065332153558,0.06056683377798828,0.07253810986384505,0.6121504672377002
401,"headache,sinus","woody,fresh",0.055818795738676416,0.0648596169477439,0.062047749959107,0.06728943036755171,0.07854928483225716,0.009213511223622663,0.06170167152328841,0.08922965352029519,0.5112902858874576
402,"skin,headache",floral,0.09700188697495717,0.0581723133276493,0.041228897408250365,0.08911537489493647,0.07773923606138394,0.0793637540557971,0.011233425268199674,0.016345377871530477,0.5297997341372955
403,"nausea,breathing,sinus","floral,sweet,woody",0.014428856849404243,0.04994051189997546,0.053997748119827875,0.065534191721983,0.010995741584266068,0.07917496345857972,0.0846839911557751,0.06957555914115231,0.5716684360690362
404,sinus,woody,0.03227588243337418,0.04716299479099533,0.014519757015317462,0.077957623875923,0.06135688875649968,0.04869526180050676,0.09085543597328449,0.023551125451023617,0.6036250299030754
405,,"sweet,citrus,floral",0.08317358905785883,0.07207075474097359,0.02969502586524425,0.0977331516812883,0.016062659366457073,0.09354984550271264,0.03458840415876389,0.03871716570115138,0.53440940392555
406,"headache,skin,nausea","citrus,woody",0.07180362143089698,0.07111582874673153,0.09855882196802719,0.049386759418868845,0.030026817198009863,0.029773143369985832,0.0746710154402204,0.056833271155296294,0.5178307212719631
407,,fresh,0.05493961755025025,0.058664779309408846,0.054217157716274174,0.0691453674050234,0.013744660277528875,0.0179042251261229,0.0795027773957346,0.0334405107892735,0.6184409044303836
408,"sinus,skin,breathing","woody,citrus,fresh",0.10061451625902833,0.07976746440560872,0.06752061118276681,0.05400457451153822,0.01750429249458108,0.05375686545864644,0.05543580502741175,0.05524482839127301,0.5161510422691457
409,,floral,0.06359861590739298,0.0723056394592056,0.07284550470974743,0.08926275091771621,0.018257341843994183,0.09825984753811857,0.03997617968970224,0.05846647188386938,0.48702764805025345
410,"breathing,skin","citrus,floral",0.07665299601515961,0.04218498700441693,0.031921760541401334,0.11290862393613499,0.028676361624720488,0.07931537299308647,0.02279501156460963,0.012707289249394314,0.5928375970710762
411,"breathing,nausea","sweet,fresh,floral",0.047456956932309335,0.016917152339498483,0.08367151557474377,0.08683633443881746,0.06588274666245363,0.033705667073999857,0.03180743446365845,0.07354644362397057,0.5601757488905484
412,"nausea,breathing","citrus,woody,sweet",0.0334178468317876,0.08092162875294422,0.012931803892688505,0.024518170407507398,0.02190604031137722,0.04626130353758501,0.09295277857680694,0.03461394842315718,0.6524764792661459
413,"skin,breathing,nausea",woody,0.06440684608914597,0.08384893133372114,0.05747531896021013,0.0815700477980972,0.010691516808686229,0.08723768088510821,0.04275558563410906,0.026538978948662483,0.5454750935422595
414,"nausea,skin,headache",fresh,0.050817623782901424,0.022652419615507357,0.021991832384218386,0.03690564030699056,0.051476507816536655,0.08593936968947688,0.04147579229799912,0.09572164766978496,0.5930191664365846
415,"nausea,skin,sinus",floral,0.09071456319227846,0.03192683614643312,0.02170116124498394,0.09394921714544928,0.07755371012706463,0.07252888566327229,0.020516664818459835,0.08877550399112524,0.5023334576709333
416,,citrus,0.024375051801784422,0.024708418836137107,0.10595565427267804,0.011543248067565735,0.04377175966087649,0.029770814735592697,0.10864168139051275,0.06779323838456346,0.5834401328502893
417,breathing,"citrus,sweet",0.036507555586371934,0.10267661338052146,0.08382107259220893,0.06825454513678737,0.034929958169614306,0.0795317941944109,0.04244467455907361,0.04532046236879938,0.506513324012212
418,"headache,sinus,skin","sweet,citrus",0.11375654332452598,0.10954578375491457,0.01621963432135453,0.058978426115278704,0.026927736954896503,0.050406597341216025,0.01519423884963411,0.026358388392615572,0.582612650945564
419,"nausea,headache,breathing","sweet,fresh,citrus",0.07407818069826473,0.021510915397809763,0.08927622005819681,0.04348270735522636,0.03912321567944053,0.049924452231407956,0.06501926919497748,0.08057549767287857,0.5370095417117978
420,"nausea,headache,skin",sweet,0.00838829755155143,0.10094938451630864,0.04067503516955275,0.027593164196297506,0.09498112428202427,0.0555837653354095,0.030814073398951557,0.07581416451689241,0.5652009910330119
421,,"citrus,fresh,sweet",0.025695940626699356,0.08800374786693303,0.05790476432974557,0.08249497927266598,0.04831394504881885,0.05159760698501531,0.0831321738270667,0.09444699563060564,0.46840984641244954
422,"skin,nausea","sweet,woody",0.053519276521608004,0.03808408072377047,0.09282610460285438,0.09940483425746077,0.05822279566509767,0.06581634262873051,0.05626053498699598,0.08971369882030548,0.4461523317931768
423,nausea,woody,0.07347673231122902,0.07977575226845252,0.05392985808997978,0.06561917495557405,0.01868691855380672,0.08884691164380372,0.045401447667861514,0.0611659198864073,0.5130972846228854
424,sinus,"citrus,woody",0.039334037384587475,0.0828544605170905,0.03554606744443483,0.07397917372127713,0.049259028114559865,0.06631972439349948,0.08873918042790994,0.05844594748563959,0.5055223805110013
425,,"fresh,sweet",0.058893664195135025,0.10317493655945618,0.024500594124615135,0.014460327996988352,0.013481104040752766,0.08190994955133207,0.06662962662701187,0.08332290613140775,0.5536268907733007
426,headache,citrus,0.03824024034223568,0.022585364139958528,0.07824735905973226,0.022276074326967796,0.0258823596092651,0.04746753728663801,0.011066776475255306,0.12417605463250472,0.6300582341274426
427,skin,"fresh,floral",0.08705545654808403,0.10456993822119431,0.03848782484073472,0.05748761478071836,0.06060051179002648,0.02548872138276584,0.04129354719522895,0.07896883367030758,0.5060475515709397
428,"nausea,headache,skin","sweet,fresh",0.04772821219619124,0.0640277560391306,0.1033244722535607,0.07150404144213116,0.03639117637909447,0.027542973740169667,0.009867413097929191,0.059956373630047605,0.5796575812217454
429,,fresh,0.026343321512611585,0.0643907984813978,0.008316563145400677,0.035651633390721256,0.06226212645826838,0.08020628357016184,0.09177875010366986,0.07688050749618043,0.5541700158415882
430,"headache,skin","fresh,floral,citrus",0.0810534807938535,0.02574600776709665,0.024915428587695892,0.08681676849305725,0.0794596828173663,0.018175153995276586,0.07296452981748311,0.05926927047739581,0.551599677250775
431,"headache,sinus",citrus,0.04732896808512031,0.061836850501497356,0.013480013320466866,0.017723189854257217,0.04252268956247782,0.08587174813358361,0.10104920890254097,0.09617535091395732,0.5340119807260986
432,,"fresh,sweet,floral",0.029527573960103436,0.08506343893077532,0.07406327872621173,0.058367028145305457,0.06616722565964231,0.024402018769762338,0.05601199694014812,0.10055392604478727,0.5058435128232641
